reviewID,total_pros,total_cons
rw14776,3,0
rw14778,2,2
rw14779,1,0
rw1478,1,0
rw14780,0,0
rw14781,1,0
rw14782,2,0
rw14783,2,0
rw14784,0,1
rw14785,2,0
rw14786,7,2
rw14787,1,1
rw14789,1,1
rw1479,1,0
rw14790,1,2
rw14791,4,0
rw14792,3,3
rw14793,2,1
rw14794,1,2
rw14795,4,1
rw14796,0,2
rw14797,1,1
rw14798,3,1
rw14799,2,0
rw1480,0,0
rw14800,2,2
rw14801,1,4
rw14802,1,0
rw14803,2,2
rw14804,1,2
rw14805,0,1
rw14806,2,1
rw14807,0,0
rw14808,0,1
rw14809,1,0
rw1481,4,2
rw14810,3,2
rw14811,1,1
rw14812,3,0
rw14813,2,0
rw14814,1,2
rw14815,0,2
rw14816,1,0
rw14817,1,0
rw14818,4,2
rw14819,2,3
rw1482,3,0
rw14820,2,1
rw14821,1,2
rw14822,1,4
rw14823,1,0
rw14824,2,0
rw14825,1,4
rw14826,1,0
rw14828,0,2
rw14829,3,4
rw1483,1,0
rw14830,1,0
rw14831,0,0
rw14832,2,1
rw14833,1,1
rw14834,1,0
rw14835,0,1
rw14836,4,0
rw14837,2,0
rw14838,0,0
rw14839,1,0
rw1484,3,0
rw14840,1,0
rw14841,0,5
rw14842,1,0
rw14843,1,2
rw14845,1,1
rw14846,2,2
rw14847,2,0
rw14849,0,5
rw1485,0,0
rw14850,5,1
rw14851,0,0
rw14852,18,1
rw14853,0,0
rw14854,0,1
rw14855,1,1
rw14856,1,3
rw14857,0,1
rw14858,2,4
rw14859,4,2
rw1486,2,3
rw14860,0,1
rw14861,1,1
rw14862,2,2
rw14863,1,1
rw14864,1,6
rw14865,2,0
rw14866,1,1
rw14867,2,1
rw14868,1,6
rw14869,0,0
rw1487,2,0
rw14870,3,5
rw14871,0,3
rw14872,2,1
rw14873,3,2
rw14874,1,0
rw14875,1,1
rw14876,2,0
rw14877,3,4
rw14878,2,0
rw14879,3,3
rw1488,1,0
rw14880,1,0
rw14881,0,0
rw14882,1,5
rw14883,1,1
rw14884,0,0
rw14885,2,0
rw14886,3,0
rw14887,1,0
rw14888,1,1
rw14889,1,0
rw1489,3,5
rw14890,1,0
rw14891,2,0
rw14892,1,1
rw14893,3,5
rw14894,0,0
rw14895,1,0
rw14896,0,1
rw14897,0,2
rw14898,0,1
rw14899,4,12
rw1490,0,0
rw14900,1,0
rw14901,2,1
rw14902,1,2
rw14903,0,0
rw14904,3,1
rw14905,0,0
rw14906,2,0
rw14907,2,8
rw14908,1,0
rw14909,0,0
rw1491,4,1
rw14910,0,1
rw14911,1,1
rw14912,1,1
rw14913,0,3
rw14914,1,0
rw14915,1,1
rw14916,2,2
rw14917,1,4
rw14918,1,1
rw14919,1,0
rw1492,0,0
rw14920,1,2
rw14921,0,1
rw14922,2,2
rw14923,1,6
rw14924,0,2
rw14925,1,0
rw14926,0,0
rw14927,2,1
rw14928,2,3
rw14929,3,5
rw1493,1,0
rw14930,2,0
rw14931,1,3
rw14932,1,0
rw14933,2,0
rw14934,3,1
rw14935,1,0
rw14936,1,1
rw14937,1,2
rw14938,1,1
rw14939,1,2
rw1494,1,4
rw14940,1,0
rw14941,2,0
rw14942,0,3
rw14943,0,0
rw14944,1,1
rw14945,2,1
rw14946,1,0
rw14947,1,0
rw14948,0,1
rw14949,1,0
rw1495,1,0
rw14950,4,1
rw14951,1,2
rw14953,1,2
rw14954,3,0
rw14955,0,0
rw14956,1,2
rw14957,2,2
rw14958,2,2
rw14959,1,2
rw1496,1,1
rw14960,5,2
rw14961,1,0
rw14962,2,0
rw14963,3,0
rw14964,0,4
rw14965,3,4
rw14966,2,0
rw14967,3,2
rw14968,2,3
rw14969,2,0
rw1497,1,1
rw14970,0,0
rw14971,0,0
rw14972,0,1
rw14973,2,4
rw14974,0,2
rw14975,2,0
rw14976,4,3
rw14977,0,0
rw14978,3,0
rw14979,2,1
rw1498,12,5
rw14980,1,0
rw14981,4,4
rw14982,3,0
rw14983,2,0
rw14984,2,2
rw14985,1,0
rw14987,3,1
rw14988,2,0
rw14989,0,1
rw1499,3,1
rw14990,4,3
rw14991,3,1
rw14992,2,1
rw14993,0,0
rw14994,3,1
rw14995,1,1
rw14996,1,0
rw14997,2,2
rw14998,0,0
rw14999,0,0
rw1500,0,0
rw15000,4,0
rw15001,2,1
rw15002,1,1
rw15004,3,6
rw15005,0,0
rw15006,0,1
rw15007,3,1
rw15008,0,9
rw15009,2,0
rw1501,1,2
rw15010,0,0
rw15011,2,1
rw15012,0,2
rw15013,1,2
rw15014,2,1
rw15015,2,0
rw15016,1,7
rw15017,2,2
rw15018,0,0
rw15019,2,0
rw1502,0,1
rw15020,0,4
rw15021,2,1
rw15022,2,2
rw15023,3,0
rw15024,0,0
rw15025,1,3
rw15026,2,1
rw15027,1,1
rw15028,0,0
rw15029,1,1
rw1503,1,1
rw15030,0,0
rw15031,1,1
rw15032,1,2
rw15033,1,1
rw15034,2,2
rw15035,1,1
rw15036,4,0
rw15037,1,1
rw15038,4,2
rw15039,3,1
rw1504,1,0
rw15040,0,2
rw15041,1,0
rw15042,1,0
rw15043,0,1
rw15044,1,3
rw15045,2,1
rw15046,0,0
rw15047,1,0
rw15048,2,1
rw15049,1,2
rw1505,5,3
rw15050,0,0
rw15051,0,1
rw15052,1,0
rw15053,1,2
rw15054,1,1
rw15055,0,4
rw15056,1,0
rw15057,0,5
rw15058,0,0
rw15059,1,2
rw1506,2,3
rw15060,2,0
rw15061,4,6
rw15062,1,1
rw15064,2,5
rw15065,0,1
rw15066,1,0
rw15067,1,1
rw15068,3,3
rw15069,1,1
rw1507,4,2
rw15070,2,1
rw15071,2,3
rw15072,1,0
rw15073,1,1
rw15074,1,2
rw15075,1,1
rw15076,0,0
rw15077,3,0
rw15078,2,1
rw15079,1,0
rw1508,0,4
rw15080,6,0
rw15081,1,0
rw15082,2,1
rw15083,0,3
rw15084,3,0
rw15085,0,2
rw15086,1,1
rw15087,1,2
rw15088,0,2
rw15089,1,1
rw15090,1,0
rw15091,0,0
rw15092,1,1
rw15093,0,2
rw15094,1,2
rw15095,1,4
rw15096,1,2
rw15097,2,6
rw15098,1,1
rw15099,1,0
rw1510,1,9
rw15100,2,0
rw15101,0,6
rw15102,0,1
rw15103,2,1
rw15104,1,1
rw15105,0,1
rw15106,0,2
rw15107,3,1
rw15109,3,3
rw1511,3,2
rw15110,0,0
rw15111,0,1
rw15112,2,2
rw15113,1,2
rw15114,2,3
rw15115,2,1
rw15116,2,1
rw15117,0,1
rw15118,1,0
rw15119,0,1
rw1512,3,1
rw15120,6,0
rw15121,1,0
rw15122,1,0
rw15123,1,0
rw15124,1,4
rw15125,1,1
rw15126,1,1
rw15127,1,1
rw15128,1,0
rw15129,0,0
rw1513,3,1
rw15130,2,4
rw15131,3,5
rw15132,2,2
rw15133,1,1
rw15134,4,3
rw15135,2,0
rw15136,0,1
rw15137,0,5
rw15138,2,7
rw15139,0,1
rw1514,1,3
rw15140,0,3
rw15141,2,2
rw15142,1,1
rw15143,2,2
rw15144,0,0
rw15145,1,1
rw15146,1,1
rw15147,1,0
rw15148,3,3
rw15149,0,2
rw1515,5,2
rw15150,3,0
rw15151,7,0
rw15152,0,0
rw15153,1,2
rw15154,1,0
rw15155,1,3
rw15156,2,1
rw15157,1,1
rw15158,1,2
rw15159,3,4
rw1516,4,2
rw15160,3,2
rw15161,0,0
rw15162,1,0
rw15163,3,3
rw15164,4,0
rw15166,1,0
rw15167,0,1
rw15168,3,4
rw15169,0,6
rw15170,2,2
rw15171,2,2
rw15172,1,0
rw15173,2,0
rw15174,1,0
rw15175,12,6
rw15176,1,0
rw15177,2,0
rw15178,5,0
rw15179,3,4
rw1518,1,2
rw15180,0,3
rw15181,1,1
rw15182,0,3
rw15183,2,3
rw15184,1,0
rw15185,1,3
rw15186,0,4
rw15187,1,1
rw15188,1,1
rw15189,0,0
rw1519,4,1
rw15190,1,3
rw15191,1,0
rw15192,1,2
rw15193,4,1
rw15194,0,2
rw15195,0,0
rw15196,0,0
rw15197,4,0
rw15198,3,1
rw15199,2,0
rw1520,6,6
rw15200,0,0
rw15201,1,0
rw15202,0,0
rw15203,1,1
rw15204,1,0
rw15205,0,1
rw15206,0,1
rw15207,2,0
rw15208,1,1
rw15209,1,3
rw1521,4,7
rw15210,0,0
rw15211,3,0
rw15212,2,0
rw15213,3,0
rw15214,2,2
rw15216,1,0
rw15217,3,3
rw15218,0,3
rw15219,1,4
rw1522,5,2
rw15220,0,0
rw15221,0,2
rw15222,3,1
rw15223,4,1
rw15224,1,0
rw15225,2,2
rw15226,6,2
rw15228,1,0
rw15229,1,4
rw1523,3,4
rw15230,1,1
rw15231,1,2
rw15232,1,1
rw15233,1,1
rw15234,1,0
rw15235,1,0
rw15236,0,0
rw15237,1,1
rw15238,0,1
rw15239,3,1
rw1524,8,4
rw15240,2,1
rw15241,0,0
rw15242,2,0
rw15243,0,0
rw15244,4,2
rw15245,1,0
rw15246,1,0
rw15247,1,1
rw15248,0,2
rw15249,0,1
rw1525,2,5
rw15250,5,3
rw15251,0,1
rw15252,1,0
rw15253,2,1
rw15254,3,0
rw15255,2,2
rw15256,1,0
rw15257,0,0
rw15258,0,0
rw15259,0,1
rw1526,2,2
rw15260,2,1
rw15261,1,0
rw15262,2,0
rw15263,0,0
rw15264,0,1
rw15265,1,1
rw15266,2,0
rw15267,1,1
rw15268,2,1
rw15269,2,2
rw1527,9,3
rw15270,2,5
rw15271,1,3
rw15272,2,0
rw15274,4,0
rw15275,3,1
rw15276,1,3
rw15277,1,0
rw15278,0,1
rw15279,1,0
rw1528,0,1
rw15280,4,0
rw15282,2,0
rw15283,2,1
rw15284,0,0
rw15285,0,0
rw15286,1,1
rw15287,0,0
rw15288,3,1
rw15289,1,1
rw1529,2,3
rw15290,0,0
rw15291,2,1
rw15292,3,2
rw15293,0,0
rw15294,0,4
rw15295,0,1
rw15296,2,5
rw15297,2,1
rw15298,1,0
rw15299,0,1
rw1530,1,4
rw15300,1,5
rw15301,2,2
rw15302,0,0
rw15303,2,3
rw15304,5,6
rw15305,3,4
rw15306,4,4
rw15307,3,0
rw15308,2,3
rw15309,4,4
rw1531,5,0
rw15310,4,4
rw15311,2,0
rw15312,2,3
rw15313,1,0
rw15314,1,0
rw15315,1,0
rw15316,2,4
rw15317,2,0
rw15318,2,1
rw15319,1,0
rw1532,2,1
rw15320,0,2
rw15322,1,1
rw15323,1,8
rw15324,0,1
rw15325,0,2
rw15326,0,4
rw15327,2,1
rw15328,0,4
rw15329,6,3
rw1533,1,3
rw15330,2,3
rw15331,1,0
rw15332,3,4
rw15333,0,0
rw15334,2,0
rw15335,6,8
rw15337,3,6
rw15338,2,1
rw15339,5,2
rw1534,2,3
rw15340,4,0
rw15341,1,0
rw15342,1,2
rw15343,4,1
rw15344,1,1
rw15345,2,3
rw15346,3,4
rw15347,0,6
rw15348,4,1
rw15349,1,2
rw1535,1,13
rw15350,0,3
rw15351,2,1
rw15352,4,6
rw15353,1,2
rw15354,6,3
rw15355,3,3
rw15356,2,8
rw15357,1,0
rw15358,3,3
rw15359,0,4
rw1536,3,3
rw15360,4,2
rw15361,0,2
rw15362,1,1
rw15363,4,1
rw15364,2,0
rw15367,0,5
rw15368,2,1
rw15369,5,3
rw1537,1,2
rw15370,2,1
rw15371,1,2
rw15372,3,1
rw15373,3,2
rw15374,4,0
rw15375,1,2
rw15377,4,0
rw15378,1,1
rw15379,0,1
rw1538,2,2
rw15380,5,6
rw15381,2,8
rw15382,4,1
rw15383,2,0
rw15385,0,1
rw15386,5,1
rw15387,7,1
rw15388,1,3
rw15389,4,2
rw1539,3,1
rw15390,1,0
rw15391,0,2
rw15392,1,5
rw15393,3,6
rw15394,3,4
rw15395,1,0
rw15396,5,0
rw15398,1,12
rw15399,9,2
rw1540,2,0
rw15400,0,1
rw15401,4,1
rw15402,2,0
rw15403,1,4
rw15404,1,1
rw15405,1,3
rw15406,2,2
rw15407,3,2
rw15408,2,1
rw15409,4,0
rw1541,2,4
rw15410,0,1
rw15411,0,0
rw15412,1,2
rw15413,2,2
rw15414,3,1
rw15415,2,2
rw15416,2,1
rw15418,0,5
rw15419,5,1
rw1542,2,8
rw15420,2,0
rw15421,3,2
rw15422,3,5
rw15423,3,4
rw15424,0,1
rw15425,4,4
rw15427,2,2
rw15428,3,1
rw15429,5,1
rw15430,3,0
rw15431,2,1
rw15432,1,0
rw15433,3,0
rw15434,0,0
rw15435,3,0
rw15436,1,0
rw15437,3,5
rw15438,4,4
rw15440,6,4
rw15441,3,1
rw15442,1,3
rw15443,0,0
rw15444,0,3
rw15445,5,2
rw15446,1,4
rw15447,1,1
rw15448,0,2
rw15449,0,0
rw1545,0,0
rw15450,0,1
rw15451,3,1
rw15452,4,1
rw15453,0,3
rw15455,2,1
rw15456,0,1
rw15457,2,3
rw15458,2,1
rw15459,1,2
rw1546,1,3
rw15460,2,0
rw15461,0,3
rw15462,0,4
rw15463,0,1
rw15464,3,1
rw15465,3,0
rw15466,1,1
rw15467,1,3
rw15468,2,0
rw15469,2,0
rw1547,3,2
rw15470,0,2
rw15472,2,2
rw15473,2,1
rw15474,2,2
rw15475,0,2
rw15476,0,0
rw15477,1,2
rw15478,1,1
rw15479,1,1
rw1548,4,1
rw15480,1,0
rw15481,1,0
rw15482,2,1
rw15483,1,3
rw15484,0,0
rw15485,2,2
rw15486,1,0
rw15487,1,0
rw15488,2,1
rw15489,5,1
rw1549,2,1
rw15490,3,0
rw15491,3,2
rw15492,1,2
rw15493,4,1
rw15494,1,0
rw15495,3,1
rw15496,2,0
rw15497,2,0
rw15498,2,3
rw15499,0,0
rw1550,1,3
rw15500,3,2
rw15501,1,1
rw15502,3,2
rw15503,2,0
rw15504,3,0
rw15505,1,1
rw15506,0,0
rw15507,1,3
rw15508,0,0
rw15509,4,2
rw1551,3,3
rw15510,0,0
rw15511,3,1
rw15512,2,0
rw15513,0,0
rw15514,1,0
rw15515,0,1
rw15516,4,3
rw15517,1,2
rw15518,1,0
rw15519,2,0
rw1552,3,4
rw15520,1,1
rw15521,0,0
rw15522,5,0
rw15523,0,1
rw15524,3,0
rw15525,1,2
rw15526,2,0
rw15527,0,1
rw15528,2,0
rw15529,2,4
rw1553,2,2
rw15530,0,0
rw15531,1,0
rw15532,0,1
rw15533,3,2
rw15535,0,0
rw15536,1,0
rw15537,2,0
rw15538,0,0
rw15539,0,0
rw1554,1,3
rw15540,1,3
rw15541,0,3
rw15542,1,1
rw15543,3,1
rw15544,0,1
rw15545,0,1
rw15546,3,0
rw15547,1,0
rw15548,1,4
rw1555,0,2
rw15550,1,0
rw15551,1,0
rw15552,5,1
rw15553,0,2
rw15554,4,1
rw15555,2,1
rw15556,2,1
rw15557,0,0
rw15558,3,1
rw15559,2,2
rw1556,3,1
rw15560,2,1
rw15561,2,1
rw15562,3,3
rw15563,3,1
rw15564,1,1
rw15566,2,0
rw15567,2,0
rw15568,2,3
rw1557,2,1
rw15570,2,2
rw15571,2,2
rw15572,2,0
rw15573,0,0
rw15574,0,2
rw15575,4,3
rw15576,0,0
rw15577,2,1
rw15578,0,1
rw15579,2,1
rw1558,1,3
rw15580,1,3
rw15581,3,0
rw15582,1,0
rw15583,1,0
rw15584,0,0
rw15585,0,1
rw15586,1,0
rw15587,3,5
rw15588,2,0
rw15589,4,2
rw1559,3,1
rw15590,0,0
rw15591,1,0
rw15592,2,1
rw15593,1,0
rw15594,2,1
rw15595,1,3
rw15596,2,0
rw15597,0,1
rw15598,1,0
rw15599,1,0
rw1560,2,0
rw15600,1,0
rw15601,4,0
rw15602,2,3
rw15603,3,3
rw15604,1,0
rw15605,1,1
rw15606,0,0
rw15607,2,0
rw15608,0,1
rw15609,0,0
rw1561,2,2
rw15610,1,1
rw15611,3,1
rw15612,2,0
rw15613,2,0
rw15614,2,1
rw15615,2,5
rw15616,0,2
rw15617,3,1
rw15618,5,1
rw15619,6,6
rw1562,0,1
rw15620,2,0
rw15621,0,0
rw15622,1,1
rw15623,1,1
rw15624,0,0
rw15625,0,0
rw15626,1,1
rw15627,2,0
rw15628,1,1
rw15629,1,0
rw1563,1,2
rw15630,1,1
rw15631,3,0
rw15632,2,0
rw15633,2,3
rw15634,0,1
rw15635,1,0
rw15636,1,2
rw15637,2,0
rw15638,0,4
rw15639,2,0
rw1564,2,4
rw15640,0,0
rw15641,2,0
rw15642,1,0
rw15643,0,3
rw15644,2,1
rw15645,1,0
rw15646,1,1
rw15647,0,0
rw15649,2,1
rw1565,1,3
rw15650,0,3
rw15651,3,1
rw15652,2,1
rw15653,2,1
rw15654,2,1
rw15655,0,0
rw15656,0,0
rw15657,1,0
rw15658,1,2
rw15659,2,3
rw1566,3,1
rw15660,3,0
rw15661,3,1
rw15662,2,2
rw15663,0,0
rw15664,1,1
rw15665,2,1
rw15666,1,0
rw15667,0,3
rw15668,0,0
rw15669,1,0
rw1567,9,9
rw15670,0,1
rw15671,2,0
rw15672,0,0
rw15673,0,2
rw15674,1,0
rw15675,1,1
rw15676,3,1
rw15677,1,1
rw15678,1,1
rw15679,1,1
rw1568,0,7
rw15680,0,0
rw15681,1,0
rw15682,0,0
rw15683,4,4
rw15684,0,0
rw15685,0,0
rw15686,0,0
rw15687,0,0
rw15688,0,0
rw15689,2,0
rw1569,2,1
rw15690,3,0
rw15691,1,0
rw15692,0,0
rw15693,1,0
rw15694,3,1
rw15695,2,1
rw15696,3,0
rw15697,0,0
rw15698,2,0
rw15699,2,2
rw1570,4,9
rw15700,4,1
rw15701,1,0
rw15702,1,0
rw15703,1,0
rw15704,1,1
rw15705,1,1
rw15706,3,2
rw15707,2,0
rw15708,4,1
rw15709,0,0
rw15710,0,1
rw15711,2,1
rw15712,2,1
rw15713,2,0
rw15714,0,0
rw15715,0,0
rw15716,0,1
rw15717,1,0
rw15718,0,0
rw15719,3,0
rw1572,2,1
rw15720,0,0
rw15721,3,2
rw15722,0,0
rw15723,0,0
rw15724,1,2
rw15725,0,0
rw15726,1,1
rw15727,2,0
rw15728,0,0
rw15729,3,0
rw1573,3,5
rw15730,1,2
rw15731,0,1
rw15732,0,0
rw15733,1,0
rw15734,3,2
rw15735,2,0
rw15736,3,0
rw15737,1,0
rw15738,1,1
rw15739,1,0
rw1574,3,1
rw15740,2,0
rw15741,3,1
rw15742,3,0
rw15743,0,0
rw15744,0,1
rw15745,0,0
rw15746,2,1
rw15747,1,3
rw15748,0,0
rw15749,1,0
rw1575,1,3
rw15750,2,0
rw15751,1,2
rw15752,3,2
rw15753,0,1
rw15754,2,0
rw15755,0,0
rw15756,1,2
rw15757,0,0
rw15758,1,1
rw15759,0,0
rw1576,6,3
rw15760,0,0
rw15761,1,0
rw15762,2,0
rw15763,0,0
rw15764,1,0
rw15765,0,0
rw15766,1,1
rw15767,0,0
rw15768,2,0
rw15769,3,1
rw1577,1,5
rw15770,2,3
rw15771,2,0
rw15772,1,0
rw15773,1,2
rw15774,0,0
rw15775,1,0
rw15776,0,0
rw15777,1,1
rw15778,1,0
rw15779,0,2
rw1578,4,3
rw15780,1,0
rw15781,2,1
rw15782,1,1
rw15783,2,0
rw15784,2,1
rw15785,4,0
rw15786,2,0
rw15787,1,2
rw15788,2,1
rw15789,5,1
rw1579,2,2
rw15790,0,1
rw15791,0,0
rw15792,0,0
rw15793,5,2
rw15794,1,1
rw15795,0,1
rw15796,1,1
rw15797,2,2
rw15798,2,0
rw15799,1,0
rw15800,2,1
rw15801,0,0
rw15802,1,1
rw15803,3,0
rw15804,1,0
rw15805,2,0
rw15806,0,0
rw15807,0,2
rw15808,2,0
rw15809,1,5
rw1581,0,7
rw15810,1,0
rw15811,2,0
rw15812,1,1
rw15813,0,1
rw15814,0,0
rw15815,2,1
rw15816,2,1
rw15817,0,0
rw15818,2,0
rw15819,4,1
rw1582,3,4
rw15820,1,0
rw15821,0,0
rw15822,1,0
rw15823,1,0
rw15824,2,0
rw15825,1,1
rw15826,0,2
rw15827,0,1
rw15828,2,1
rw15829,1,0
rw15830,2,1
rw15831,1,0
rw15832,1,1
rw15833,0,1
rw15834,0,0
rw15835,1,0
rw15836,1,1
rw15837,4,1
rw15838,2,0
rw15839,0,0
rw1584,4,4
rw15840,1,0
rw15841,1,1
rw15842,2,1
rw15843,0,0
rw15844,1,0
rw15845,2,0
rw15846,0,1
rw15847,2,2
rw15848,0,1
rw15849,2,0
rw1585,1,5
rw15850,0,0
rw15851,2,0
rw15852,0,0
rw15853,0,1
rw15854,1,0
rw15855,3,2
rw15856,0,1
rw15857,2,1
rw15858,2,0
rw15859,2,3
rw1586,1,0
rw15860,0,0
rw15861,0,0
rw15862,0,0
rw15863,3,0
rw15864,0,2
rw15865,0,0
rw15866,0,0
rw15867,1,1
rw15868,3,0
rw15869,2,0
rw15870,2,2
rw15871,1,5
rw15872,3,0
rw15873,0,0
rw15874,0,0
rw15875,0,1
rw15876,2,2
rw15877,1,1
rw15878,1,1
rw15879,0,0
rw1588,3,1
rw15880,2,2
rw15881,0,0
rw15882,4,0
rw15883,2,0
rw15884,2,0
rw15885,0,1
rw15886,1,0
rw15887,1,4
rw15888,1,1
rw15889,5,0
rw1589,0,1
rw15890,3,2
rw15891,0,3
rw15892,0,0
rw15893,0,0
rw15894,1,0
rw15895,0,1
rw15896,2,1
rw15897,1,0
rw15898,0,0
rw15899,0,0
rw1590,2,0
rw15900,1,3
rw15901,0,1
rw15902,0,1
rw15903,0,0
rw15904,1,2
rw15905,1,1
rw15906,1,1
rw15907,1,0
rw15908,2,1
rw15909,2,2
rw1591,4,1
rw15910,0,0
rw15911,0,1
rw15912,0,0
rw15913,0,0
rw15914,1,1
rw15915,0,0
rw15916,0,0
rw15917,0,0
rw15918,1,1
rw15919,2,0
rw1592,5,4
rw15921,0,0
rw15922,0,0
rw15923,0,0
rw15924,1,0
rw15925,0,0
rw15926,0,5
rw15927,2,0
rw15928,1,0
rw15929,0,2
rw1593,3,0
rw15930,2,3
rw15931,2,0
rw15932,1,2
rw15933,9,2
rw15935,0,0
rw15936,1,2
rw15937,0,0
rw15938,0,0
rw15939,0,0
rw1594,7,4
rw15940,0,2
rw15942,0,1
rw15943,1,0
rw15944,1,1
rw15945,1,0
rw15946,3,2
rw15947,3,1
rw15948,3,0
rw15949,1,0
rw1595,2,5
rw15950,0,0
rw15951,0,0
rw15952,0,0
rw15953,0,0
rw15954,2,1
rw15955,1,0
rw15956,2,1
rw15957,9,5
rw15958,2,0
rw15959,2,2
rw1596,0,3
rw15960,0,2
rw15961,2,0
rw15962,1,2
rw15963,1,0
rw15964,5,1
rw15965,4,3
rw15966,3,1
rw15967,4,3
rw15968,1,2
rw15969,1,1
rw1597,2,0
rw15970,1,1
rw15971,1,2
rw15972,1,0
rw15973,0,0
rw15974,2,2
rw15975,1,1
rw15976,0,0
rw15977,0,1
rw15978,2,2
rw15979,2,2
rw1598,0,0
rw15980,1,1
rw15982,2,2
rw15983,2,2
rw15985,2,1
rw15986,0,0
rw15987,1,0
rw15988,2,2
rw15989,0,4
rw1599,3,3
rw15990,2,1
rw15991,2,0
rw15992,0,1
rw15993,1,2
rw15994,2,0
rw15995,3,1
rw15996,0,2
rw15997,1,2
rw15998,0,1
rw15999,2,5
rw1600,3,3
rw16001,0,3
rw16002,1,0
rw16003,1,2
rw16004,2,4
rw16005,1,1
rw16007,2,2
rw16008,1,2
rw16009,1,0
rw1601,2,3
rw16010,2,0
rw16011,2,1
rw16012,1,1
rw16013,0,0
rw16014,1,4
rw16016,0,0
rw16017,1,0
rw16018,2,1
rw16019,1,1
rw1602,0,3
rw16020,2,2
rw16021,1,0
rw16022,1,1
rw16023,3,3
rw16024,0,0
rw16027,1,0
rw16028,2,1
rw16029,2,3
rw1603,0,3
rw16030,2,0
rw16031,1,1
rw16032,3,4
rw16033,1,2
rw16034,0,0
rw16035,2,2
rw16036,6,1
rw16037,0,0
rw16038,2,1
rw16039,1,1
rw1604,7,1
rw16040,1,2
rw16041,0,0
rw16042,3,6
rw16043,3,13
rw16044,1,0
rw16045,1,1
rw16046,0,0
rw16047,1,0
rw16048,2,0
rw16049,2,0
rw16050,0,0
rw16051,0,1
rw16052,0,0
rw16054,5,2
rw16055,1,0
rw16056,6,1
rw16057,0,0
rw16058,1,0
rw16059,0,0
rw1606,6,12
rw16060,2,0
rw16061,1,1
rw16062,1,2
rw16063,2,1
rw16064,3,4
rw16065,1,0
rw16066,4,1
rw16067,0,0
rw16068,0,0
rw16069,1,0
rw1607,2,1
rw16070,3,1
rw16071,1,2
rw16072,1,0
rw16073,1,2
rw16075,0,0
rw16076,2,1
rw16077,1,0
rw16078,0,3
rw16079,0,2
rw1608,4,2
rw16080,1,1
rw16081,2,0
rw16082,2,0
rw16083,2,3
rw16084,2,5
rw16085,2,1
rw16086,0,1
rw16087,1,0
rw16088,2,4
rw16089,2,2
rw1609,0,2
rw16090,0,0
rw16091,1,0
rw16092,2,0
rw16093,0,1
rw16094,2,0
rw16095,3,0
rw16096,2,7
rw16097,5,3
rw16098,2,2
rw16099,0,0
rw1610,6,3
rw16100,2,1
rw16101,2,0
rw16102,1,0
rw16103,0,1
rw16104,1,0
rw16105,1,0
rw16106,1,1
rw16107,0,0
rw16108,2,2
rw16109,1,2
rw1611,6,0
rw16110,0,0
rw16111,1,1
rw16112,3,6
rw16113,3,0
rw16114,1,0
rw16115,0,0
rw16116,2,2
rw16117,2,1
rw16118,2,0
rw16119,2,2
rw1612,2,0
rw16120,1,1
rw16121,1,0
rw16122,2,1
rw16123,1,0
rw16124,2,2
rw16125,1,0
rw16126,0,0
rw16127,2,1
rw16128,0,0
rw16130,2,0
rw16131,2,1
rw16132,0,4
rw16133,0,3
rw16134,1,1
rw16135,1,3
rw16136,3,3
rw16137,2,0
rw16138,2,0
rw16139,4,2
rw16140,2,1
rw16141,2,0
rw16142,2,2
rw16143,3,0
rw16144,2,1
rw16145,1,0
rw16146,1,0
rw16147,1,1
rw16148,1,0
rw16149,0,1
rw1615,2,3
rw16150,0,4
rw16151,1,0
rw16152,2,0
rw16153,2,1
rw16154,1,3
rw16157,2,0
rw16158,1,0
rw16159,0,3
rw1616,1,0
rw16160,2,0
rw16161,2,1
rw16162,1,0
rw16163,2,2
rw16164,1,4
rw16165,0,2
rw16166,0,0
rw16167,2,0
rw16168,1,0
rw16169,1,0
rw1617,5,4
rw16170,0,0
rw16171,1,2
rw16172,2,0
rw16173,1,4
rw16174,0,1
rw16175,1,1
rw16176,2,2
rw16177,2,2
rw16178,5,0
rw16179,2,2
rw1618,1,5
rw16180,2,1
rw16181,3,1
rw16182,3,0
rw16183,3,0
rw16184,6,1
rw16185,1,1
rw16186,0,0
rw16187,2,1
rw16188,1,3
rw16189,4,0
rw1619,2,3
rw16190,4,2
rw16191,1,0
rw16192,3,4
rw16193,1,0
rw16194,1,2
rw16195,2,4
rw16196,3,1
rw16197,3,0
rw16198,5,1
rw16199,1,0
rw1620,2,1
rw16200,1,0
rw16203,2,2
rw16204,1,1
rw16205,1,1
rw16206,1,1
rw16207,1,0
rw16208,2,0
rw16209,1,3
rw1621,1,2
rw16210,0,0
rw16211,3,5
rw16212,1,1
rw16213,3,1
rw16214,3,1
rw16215,0,0
rw16216,1,0
rw16217,2,0
rw16218,2,5
rw16219,0,0
rw1622,3,0
rw16220,0,0
rw16221,1,1
rw16222,0,2
rw16223,0,1
rw16224,1,1
rw16225,0,2
rw16226,2,0
rw16227,2,2
rw16228,3,2
rw16229,1,0
rw1623,2,4
rw16230,1,0
rw16231,4,1
rw16232,1,1
rw16233,2,6
rw16234,1,0
rw16235,2,3
rw16236,0,1
rw16237,2,1
rw16238,1,3
rw16239,2,8
rw1624,1,4
rw16240,0,0
rw16241,0,2
